1121106|1570045|2021|4|168,000000|21 
1121106|1570045|2021|5|168,000000|21 
1121106|1570052|2021|2|210,000000|21 
1121106|1570052|2021|3|210,000000|21 
1121106|1570052|2021|4|252,000000|21 
1121106|1570052|2021|5|252,000000|21 
1121106|1570117|2021|2|154,000000|21 
1121106|1570117|2021|3|154,000000|21 
1121106|1570117|2021|4|140,000000|21 
1121106|1570117|2021|5|140,000000|21 
1121106|1570186|2021|4|210,000000|21 
1121106|1570186|2021|5|210,000000|21 
1121106|1570188|2021|2|154,000000|21 
1121106|1570188|2021|3|154,000000|21 
1121106|1570188|2021|4|140,000000|21 
1121106|1570188|2021|5|140,000000|21 
1121106|1570334|2021|2|140,000000|21 
1121106|1570334|2021|3|140,000000|21 
1121106|1570334|2021|4|168,000000|21 
1121106|1570334|2021|5|168,000000|21 
1121106|1573657|2021|3|154,000000|21 
1121106|1573657|2021|4|154,000000|21 
1121106|1573657|2021|5|154,000000|21 
1121106|1573797|2021|3|182,000000|21 
1121106|1573797|2021|5|210,000000|21 
2111203|1570150|2021|2|105,000000|19 
2111203|1570150|2021|3|119,000000|19 
2111203|1570207|2021|2|135,000000|21 
2111203|1570207|2021|4|148,000000|21 
2111203|1570207|2021|5|148,000000|21 
2111203|1570228|2021|2|135,000000|19 
2111203|1570228|2021|3|148,000000|21 
2111203|1570228|2021|4|148,000000|19 
2111203|1570228|2021|5|148,000000|19 
2111203|1570230|2021|2|98,000000|19 
2111203|1570230|2021|4|112,000000|19 
2111203|1570230|2021|5|112,000000|19 
2111203|1570336|2021|5|112,000000|19 
2111203|1571314|2021|2|84,000000|19 
2111203|1571314|2021|3|97,000000|19 
2111203|1571314|2021|4|111,000000|19 
2111203|1571314|2021|5|111,000000|19 
2111203|1571315|2021|4|105,000000|19 
2111203|1571664|2021|2|84,000000|19 
2111203|1571664|2021|4|84,000000|19 
2111203|1571814|2021|3|88,000000|19 
2111203|1571814|2021|4|95,000000|19 
2111203|1571814|2021|5|82,000000|19 
2111203|1571815|2021|2|147,000000|19 
2111203|1571815|2021|3|154,000000|19 
2111203|1571815|2021|4|154,000000|19 
2111203|1571815|2021|5|154,000000|19 
2111203|1571820|2021|4|114,000000|19 
2111203|1571820|2021|5|114,000000|19 
2111203|1573479|2021|4|81,000000|19 
2111203|1573479|2021|5|84,000000|19 
2111203|1573480|2021|3|88,000000|19 
2111203|1573480|2021|4|95,000000|19 
2111203|1573481|2021|2|89,000000|19 
2111203|1573481|2021|3|89,000000|19 
2111203|1573481|2021|4|89,000000|19 
2111203|1573481|2021|5|96,000000|19 
2111203|1573495|2021|2|119,000000|19 
2111203|1573495|2021|3|125,000000|19 
2111203|1573495|2021|4|125,000000|19 
2111203|1573495|2021|5|125,000000|19 
2111203|1573618|2021|4|98,000000|19 
2111203|1573677|2021|2|112,000000|19 
2111203|1573677|2021|4|112,000000|19 
2111204|1570150|2021|2|133,000000|19 
2111204|1570150|2021|3|124,000000|19 
2111204|1570150|2021|4|140,000000|19 
2111204|1570207|2021|2|93,000000|21 
2111204|1570207|2021|4|99,000000|21 
2111204|1570207|2021|5|107,000000|21 
2111204|1570228|2021|2|93,000000|19 
2111204|1570228|2021|3|99,000000|21 
2111204|1570228|2021|4|99,000000|19 
2111204|1570228|2021|5|108,000000|19 
2111204|1570336|2021|3|105,000000|19 
2111204|1570336|2021|4|105,000000|19 
2111204|1571114|2021|2|126,000000|19 
2111204|1571114|2021|3|126,000000|19 
2111204|1571114|2021|4|126,000000|19 
2111204|1571314|2021|2|153,000000|19 
2111204|1571314|2021|3|125,000000|19 
2111204|1571314|2021|4|139,000000|19 
2111204|1571314|2021|5|139,000000|19 
2111204|1571664|2021|2|126,000000|19 
2111204|1571664|2021|4|126,000000|19 
2111204|1571814|2021|2|118,000000|19 
2111204|1571814|2021|3|127,000000|19 
2111204|1571814|2021|4|133,000000|19 
2111204|1571814|2021|5|133,000000|19 
2111204|1571815|2021|2|114,000000|19 
2111204|1571815|2021|3|133,000000|19 
2111204|1571815|2021|4|133,000000|19 
2111204|1571815|2021|5|154,000000|19 
2111204|1573479|2021|2|118,000000|19 
2111204|1573479|2021|3|127,000000|19 
2111204|1573479|2021|4|133,000000|19 
2111204|1573479|2021|5|172,000000|19 
2111204|1573480|2021|2|118,000000|19 
2111204|1573480|2021|3|127,000000|19 
2111204|1573480|2021|4|133,000000|19 
2111204|1573480|2021|5|133,000000|19 
2111204|1573481|2021|2|124,000000|19 
2111204|1573481|2021|3|127,000000|19 
2111204|1573481|2021|4|133,000000|19 
2111204|1573481|2021|5|133,000000|19 
2111204|1573495|2021|2|138,000000|19 
2111204|1573495|2021|3|138,000000|19 
2111204|1573495|2021|4|138,000000|19 
2111204|1573495|2021|5|138,000000|19 
2111204|1573618|2021|4|112,000000|19 
2111402|1570091|2021|3|56,000000|19 
2111402|1570150|2021|2|91,000000|19 
2111402|1570150|2021|3|97,000000|19 
2111402|1570150|2021|4|97,000000|19 
2111402|1570207|2021|2|118,000000|21 
2111402|1570207|2021|4|139,000000|21 
2111402|1570207|2021|5|139,000000|21 
2111402|1570228|2021|2|105,000000|19 
2111402|1570228|2021|3|105,000000|21 
2111402|1570228|2021|4|105,000000|19 
2111402|1570228|2021|5|105,000000|19 
2111402|1570230|2021|2|105,000000|19 
2111402|1570230|2021|4|112,000000|19 
2111402|1570230|2021|5|112,000000|19 
2111402|1570336|2021|3|112,000000|19 
2111402|1570336|2021|4|126,000000|19 
2111402|1570336|2021|5|126,000000|19 
2111402|1571114|2021|2|98,000000|19 
2111402|1571114|2021|3|98,000000|19 
2111402|1571114|2021|4|98,000000|19 
2111402|1571314|2021|2|97,000000|19 
2111402|1571314|2021|3|97,000000|19 
2111402|1571314|2021|4|97,000000|19 
2111402|1571314|2021|5|97,000000|19 
2111402|1571664|2021|2|92,000000|19 
2111402|1571664|2021|4|98,000000|19 
2111402|1571814|2021|3|69,000000|19 
2111402|1571814|2021|4|69,000000|19 
2111402|1571815|2021|2|99,000000|19 
2111402|1571815|2021|3|99,000000|19 
2111402|1571815|2021|4|99,000000|19 
2111402|1571815|2021|5|112,000000|19 
2111402|1571820|2021|2|93,000000|19 
2111402|1571820|2021|3|93,000000|19 
2111402|1571820|2021|4|104,000000|19 
2111402|1571820|2021|5|104,000000|19 
2111402|1573479|2021|2|90,000000|19 
2111402|1573479|2021|4|133,000000|19 
2111402|1573479|2021|5|133,000000|19 
2111402|1573480|2021|3|69,000000|19 
2111402|1573480|2021|4|69,000000|19 
2111402|1573480|2021|5|69,000000|19 
2111402|1573481|2021|2|90,000000|19 
2111402|1573481|2021|4|69,000000|19 
2111402|1573495|2021|2|166,000000|19 
2111402|1573495|2021|3|166,000000|19 
2111402|1573495|2021|4|166,000000|19 
2111402|1573495|2021|5|166,000000|19 
2111402|1573618|2021|4|140,000000|19 
2111402|1573618|2021|5|140,000000|19 
2111402|1573677|2021|2|105,000000|19 
2111402|1573677|2021|4|95,000000|19 
2111403|1570091|2021|3|70,000000|19 
2111403|1570091|2021|4|84,000000|19 
