2111203 | 1571814 | 2021/ 5 | 19 | 82.60 
2111203 | 1571815 | 2021/ 2 | 19 | 147.00 
2111203 | 1571815 | 2021/ 3 | 19 | 154.00 
2111203 | 1571815 | 2021/ 4 | 19 | 154.00 
2111203 | 1571815 | 2021/ 5 | 19 | 154.00 
2111203 | 1571820 | 2021/ 4 | 19 | 114.66 
2111203 | 1571820 | 2021/ 5 | 19 | 114.66 
2111203 | 1573479 | 2021/ 4 | 19 | 81.20 
2111203 | 1573479 | 2021/ 5 | 19 | 84.00 
2111203 | 1573480 | 2021/ 3 | 19 | 88.41 
2111203 | 1573480 | 2021/ 4 | 19 | 95.90 
2111203 | 1573481 | 2021/ 2 | 19 | 89.60 
2111203 | 1573481 | 2021/ 3 | 19 | 89.60 
2111203 | 1573481 | 2021/ 4 | 19 | 89.60 
2111203 | 1573481 | 2021/ 5 | 19 | 96.60 
2111203 | 1573495 | 2021/ 2 | 19 | 119.00 
2111203 | 1573495 | 2021/ 3 | 19 | 125.86 
2111203 | 1573495 | 2021/ 4 | 19 | 125.86 
2111203 | 1573495 | 2021/ 5 | 19 | 125.86 
2111203 | 1573618 | 2021/ 4 | 19 | 98.00 
2111203 | 1573677 | 2021/ 2 | 19 | 112.00 
2111203 | 1573677 | 2021/ 4 | 19 | 112.00 
2111204 | 1570150 | 2021/ 2 | 19 | 133.00 
2111204 | 1570150 | 2021/ 3 | 19 | 124.60 
2111204 | 1570150 | 2021/ 4 | 19 | 140.00 
2111204 | 1570207 | 2021/ 2 | 19 | 93.13 
2111204 | 1570207 | 2021/ 4 | 19 | 99.53 
2111204 | 1570207 | 2021/ 5 | 19 | 107.04 
2111204 | 1570228 | 2021/ 2 | 19 | 93.13 
2111204 | 1570228 | 2021/ 3 | 19 | 99.53 
2111204 | 1570228 | 2021/ 4 | 19 | 99.53 
2111204 | 1570228 | 2021/ 5 | 19 | 108.49 
2111204 | 1570336 | 2021/ 3 | 19 | 105.00 
2111204 | 1570336 | 2021/ 4 | 19 | 105.00 
2111204 | 1571114 | 2021/ 2 | 19 | 126.00 
2111204 | 1571114 | 2021/ 3 | 19 | 126.00 
2111204 | 1571114 | 2021/ 4 | 19 | 126.00 
2111204 | 1571314 | 2021/ 2 | 19 | 153.99 
2111204 | 1571314 | 2021/ 3 | 19 | 125.99 
2111204 | 1571314 | 2021/ 4 | 19 | 139.99 
2111204 | 1571314 | 2021/ 5 | 19 | 139.99 
2111204 | 1571664 | 2021/ 2 | 19 | 126.00 
2111204 | 1571664 | 2021/ 4 | 19 | 126.00 
2111204 | 1571814 | 2021/ 2 | 19 | 118.79 
2111204 | 1571814 | 2021/ 3 | 19 | 127.40 
2111204 | 1571814 | 2021/ 4 | 19 | 133.00 
2111204 | 1571814 | 2021/ 5 | 19 | 133.00 
2111204 | 1571815 | 2021/ 2 | 19 | 114.80 
2111204 | 1571815 | 2021/ 3 | 19 | 133.00 
2111204 | 1571815 | 2021/ 4 | 19 | 133.00 
2111204 | 1571815 | 2021/ 5 | 19 | 154.00 
2111204 | 1573479 | 2021/ 2 | 19 | 118.79 
2111204 | 1573479 | 2021/ 3 | 19 | 127.40 
2111204 | 1573479 | 2021/ 4 | 19 | 133.00 
2111204 | 1573479 | 2021/ 5 | 19 | 172.20 
2111204 | 1573480 | 2021/ 2 | 19 | 118.79 
2111204 | 1573480 | 2021/ 3 | 19 | 127.40 
2111204 | 1573480 | 2021/ 4 | 19 | 133.00 
2111204 | 1573480 | 2021/ 5 | 19 | 133.00 
2111204 | 1573481 | 2021/ 2 | 19 | 124.60 
2111204 | 1573481 | 2021/ 3 | 19 | 127.40 
2111204 | 1573481 | 2021/ 4 | 19 | 133.00 
2111204 | 1573481 | 2021/ 5 | 19 | 133.00 
2111204 | 1573495 | 2021/ 2 | 19 | 138.60 
2111204 | 1573495 | 2021/ 3 | 19 | 138.60 
2111204 | 1573495 | 2021/ 4 | 19 | 138.60 
2111204 | 1573495 | 2021/ 5 | 19 | 138.60 
2111204 | 1573618 | 2021/ 4 | 19 | 112.00 
2111402 | 1570091 | 2021/ 3 | 19 | 56.00 
2111402 | 1570150 | 2021/ 2 | 19 | 91.00 
2111402 | 1570150 | 2021/ 3 | 19 | 97.30 
2111402 | 1570150 | 2021/ 4 | 19 | 97.30 
2111402 | 1570207 | 2021/ 2 | 19 | 118.31 
2111402 | 1570207 | 2021/ 4 | 19 | 139.69 
2111402 | 1570207 | 2021/ 5 | 19 | 139.69 
2111402 | 1570228 | 2021/ 2 | 19 | 105.66 
2111402 | 1570228 | 2021/ 3 | 19 | 105.66 
2111402 | 1570228 | 2021/ 4 | 19 | 105.66 
2111402 | 1570228 | 2021/ 5 | 19 | 105.66 
2111402 | 1570230 | 2021/ 2 | 19 | 105.00 
2111402 | 1570230 | 2021/ 4 | 19 | 112.00 
2111402 | 1570230 | 2021/ 5 | 19 | 112.00 
2111402 | 1570336 | 2021/ 3 | 19 | 112.00 
2111402 | 1570336 | 2021/ 4 | 19 | 126.00 
2111402 | 1570336 | 2021/ 5 | 19 | 126.00 
2111402 | 1571114 | 2021/ 2 | 19 | 98.00 
2111402 | 1571114 | 2021/ 3 | 19 | 98.00 
2111402 | 1571114 | 2021/ 4 | 19 | 98.00 
2111402 | 1571314 | 2021/ 2 | 19 | 97.99 
2111402 | 1571314 | 2021/ 3 | 19 | 97.99 
2111402 | 1571314 | 2021/ 4 | 19 | 97.99 
2111402 | 1571314 | 2021/ 5 | 19 | 97.99 
2111402 | 1571664 | 2021/ 2 | 19 | 92.40 
2111402 | 1571664 | 2021/ 4 | 19 | 98.00 
2111402 | 1571814 | 2021/ 3 | 19 | 69.94 
2111402 | 1571814 | 2021/ 4 | 19 | 69.94 
2111402 | 1571815 | 2021/ 2 | 19 | 99.40 
2111402 | 1571815 | 2021/ 3 | 19 | 99.40 
2111402 | 1571815 | 2021/ 4 | 19 | 99.40 
2111402 | 1571815 | 2021/ 5 | 19 | 112.00 
2111402 | 1571820 | 2021/ 2 | 19 | 93.80 
2111402 | 1571820 | 2021/ 3 | 19 | 93.80 
2111402 | 1571820 | 2021/ 4 | 19 | 104.10 
2111402 | 1571820 | 2021/ 5 | 19 | 104.10 
2111402 | 1573479 | 2021/ 2 | 19 | 90.69 
2111402 | 1573479 | 2021/ 4 | 19 | 133.13 
2111402 | 1573479 | 2021/ 5 | 19 | 133.13 
2111402 | 1573480 | 2021/ 3 | 19 | 69.94 
2111402 | 1573480 | 2021/ 4 | 19 | 69.94 
2111402 | 1573480 | 2021/ 5 | 19 | 69.94 
2111402 | 1573481 | 2021/ 2 | 19 | 90.69 
2111402 | 1573481 | 2021/ 4 | 19 | 69.94 
2111402 | 1573495 | 2021/ 2 | 19 | 166.60 
2111402 | 1573495 | 2021/ 3 | 19 | 166.60 
2111402 | 1573495 | 2021/ 4 | 19 | 166.60 
2111402 | 1573495 | 2021/ 5 | 19 | 166.60 
2111402 | 1573618 | 2021/ 4 | 19 | 140.00 
2111402 | 1573618 | 2021/ 5 | 19 | 140.00 
2111402 | 1573677 | 2021/ 2 | 19 | 105.00 
2111402 | 1573677 | 2021/ 4 | 19 | 95.20 
2111403 | 1570091 | 2021/ 3 | 19 | 70.00 
2111403 | 1570091 | 2021/ 4 | 19 | 84.00 
2111403 | 1570091 | 2021/ 5 | 19 | 84.00 
2111403 | 1570150 | 2021/ 2 | 19 | 109.20 
2111403 | 1570150 | 2021/ 3 | 19 | 126.00 
2111403 | 1570150 | 2021/ 4 | 19 | 101.50 
2111403 | 1570207 | 2021/ 2 | 19 | 93.56 
2111403 | 1570207 | 2021/ 4 | 19 | 84.00 
2111403 | 1570207 | 2021/ 5 | 19 | 93.56 
2111403 | 1570228 | 2021/ 2 | 19 | 82.59 
2111403 | 1570228 | 2021/ 3 | 19 | 82.59 
2111403 | 1570228 | 2021/ 4 | 19 | 93.56 
2111403 | 1570228 | 2021/ 5 | 19 | 93.56 
2111403 | 1570230 | 2021/ 2 | 19 | 98.00 
2111403 | 1570230 | 2021/ 4 | 19 | 98.00 
2111403 | 1570230 | 2021/ 5 | 19 | 98.00 
2111403 | 1570336 | 2021/ 3 | 19 | 70.00 
2111403 | 1571114 | 2021/ 3 | 19 | 112.00 
2111403 | 1571114 | 2021/ 4 | 19 | 112.00 
2111403 | 1571314 | 2021/ 2 | 19 | 97.99 
2111403 | 1571314 | 2021/ 3 | 19 | 97.99 
2111403 | 1571314 | 2021/ 4 | 19 | 97.99 
2111403 | 1571314 | 2021/ 5 | 19 | 97.99 
2111403 | 1571315 | 2021/ 4 | 19 | 112.00 
2111403 | 1571664 | 2021/ 2 | 19 | 91.00 
2111403 | 1571664 | 2021/ 4 | 19 | 98.00 
2111403 | 1571664 | 2021/ 5 | 19 | 98.00 
2111403 | 1571814 | 2021/ 2 | 19 | 81.20 
2111403 | 1571814 | 2021/ 3 | 19 | 81.20 
2111403 | 1571814 | 2021/ 4 | 19 | 83.65 
2111403 | 1571814 | 2021/ 5 | 19 | 83.65 
2111403 | 1571815 | 2021/ 2 | 19 | 88.20 
2111403 | 1571815 | 2021/ 3 | 19 | 88.20 
2111403 | 1571815 | 2021/ 4 | 19 | 88.20 
2111403 | 1571815 | 2021/ 5 | 19 | 91.00 
2111403 | 1571820 | 2021/ 3 | 19 | 92.23 
2111403 | 1571820 | 2021/ 4 | 19 | 92.23 
2111403 | 1571820 | 2021/ 5 | 19 | 101.46 
2111403 | 1573479 | 2021/ 2 | 19 | 81.20 
2111403 | 1573479 | 2021/ 3 | 19 | 81.20 
2111403 | 1573479 | 2021/ 4 | 19 | 83.65 
2111403 | 1573479 | 2021/ 5 | 19 | 83.65 
2111403 | 1573480 | 2021/ 2 | 19 | 81.20 
2111403 | 1573480 | 2021/ 3 | 19 | 81.20 
2111403 | 1573480 | 2021/ 4 | 19 | 83.65 
2111403 | 1573480 | 2021/ 5 | 19 | 83.65 
2111403 | 1573481 | 2021/ 2 | 19 | 81.20 
2111403 | 1573481 | 2021/ 3 | 19 | 81.20 
2111403 | 1573481 | 2021/ 4 | 19 | 83.65 
2111403 | 1573481 | 2021/ 5 | 19 | 83.65 
2111403 | 1573495 | 2021/ 3 | 19 | 125.86 
2111403 | 1573495 | 2021/ 4 | 19 | 125.86 
2111403 | 1573495 | 2021/ 5 | 19 | 125.86 
2111403 | 1573618 | 2021/ 5 | 19 | 112.00 
2111403 | 1573677 | 2021/ 2 | 19 | 84.00 
2111403 | 1573677 | 2021/ 4 | 19 | 84.00 
2111404 | 1570045 | 2021/ 4 | 21 | 35.00 
2111404 | 1570045 | 2021/ 5 | 21 | 35.00 
2111404 | 1570052 | 2021/ 2 | 21 | 49.00 
2111404 | 1570052 | 2021/ 3 | 21 | 49.00 
2111404 | 1570052 | 2021/ 4 | 21 | 49.00 
2111404 | 1570052 | 2021/ 5 | 21 | 49.00 
2111404 | 1570074 | 2021/ 2 | 21 | 30.80 
2111404 | 1570074 | 2021/ 3 | 21 | 35.00 
2111404 | 1570117 | 2021/ 2 | 21 | 35.00 
2111404 | 1570117 | 2021/ 3 | 21 | 33.60 
2111404 | 1570117 | 2021/ 5 | 21 | 42.00 
2111404 | 1570186 | 2021/ 2 | 21 | 33.60 
2111404 | 1570186 | 2021/ 3 | 21 | 36.40 
2111404 | 1570186 | 2021/ 4 | 21 | 42.00 
2111404 | 1570186 | 2021/ 5 | 21 | 49.00 
2111404 | 1570188 | 2021/ 2 | 21 | 35.00 
2111404 | 1570188 | 2021/ 3 | 21 | 35.00 
2111404 | 1570188 | 2021/ 4 | 21 | 35.00 
2111404 | 1570188 | 2021/ 5 | 21 | 35.00 
2111404 | 1570230 | 2021/ 2 | 21 | 28.00 
2111404 | 1570230 | 2021/ 4 | 21 | 28.00 
2111404 | 1570230 | 2021/ 5 | 21 | 28.00 
2111404 | 1570334 | 2021/ 2 | 21 | 28.00 
2111404 | 1570334 | 2021/ 3 | 21 | 35.00 
2111404 | 1570334 | 2021/ 4 | 21 | 35.00 
2111404 | 1570334 | 2021/ 5 | 21 | 35.00 
2111404 | 1573657 | 2021/ 3 | 21 | 35.00 
2111404 | 1573657 | 2021/ 4 | 21 | 35.00 
2111404 | 1573657 | 2021/ 5 | 21 | 35.00 
2111404 | 1573797 | 2021/ 3 | 21 | 42.00 
2111404 | 1573797 | 2021/ 5 | 21 | 42.00 
2111503 | 1570091 | 2021/ 3 | 19 | 84.00 
2111503 | 1570091 | 2021/ 4 | 19 | 84.00 
2111503 | 1570091 | 2021/ 5 | 19 | 91.00 
2111503 | 1570150 | 2021/ 2 | 19 | 111.99 
2111503 | 1570150 | 2021/ 3 | 19 | 168.00 
2111503 | 1570150 | 2021/ 4 | 19 | 154.00 
2111503 | 1570207 | 2021/ 2 | 19 | 156.80 
2111503 | 1570207 | 2021/ 4 | 19 | 163.80 
2111503 | 1570207 | 2021/ 5 | 19 | 182.63 
2111503 | 1570228 | 2021/ 2 | 19 | 110.60 
2111503 | 1570228 | 2021/ 3 | 19 | 156.41 
2111503 | 1570228 | 2021/ 4 | 19 | 156.41 
2111503 | 1570228 | 2021/ 5 | 19 | 156.41 
2111503 | 1570230 | 2021/ 4 | 19 | 63.00 
2111503 | 1570230 | 2021/ 5 | 19 | 63.00 
2111503 | 1570336 | 2021/ 3 | 19 | 147.00 
2111503 | 1570336 | 2021/ 4 | 19 | 147.00 
2111503 | 1570336 | 2021/ 5 | 19 | 147.00 
2111503 | 1571114 | 2021/ 2 | 19 | 154.00 
2111503 | 1571114 | 2021/ 3 | 19 | 182.00 
2111503 | 1571114 | 2021/ 4 | 19 | 182.00 
2111503 | 1571114 | 2021/ 5 | 19 | 140.00 
2111503 | 1571314 | 2021/ 2 | 19 | 111.99 
2111503 | 1571314 | 2021/ 3 | 19 | 111.99 
2111503 | 1571314 | 2021/ 4 | 19 | 125.99 
2111503 | 1571314 | 2021/ 5 | 19 | 139.99 
2111503 | 1571664 | 2021/ 2 | 19 | 135.80 
2111503 | 1571664 | 2021/ 4 | 19 | 152.60 
2111503 | 1571664 | 2021/ 5 | 19 | 135.80 
2111503 | 1571814 | 2021/ 2 | 19 | 119.27 
2111503 | 1571814 | 2021/ 3 | 19 | 116.47 
2111503 | 1571814 | 2021/ 4 | 19 | 116.47 
2111503 | 1571814 | 2021/ 5 | 19 | 116.47 
2111503 | 1571815 | 2021/ 2 | 19 | 148.40 
2111503 | 1571815 | 2021/ 3 | 19 | 148.40 
2111503 | 1571815 | 2021/ 4 | 19 | 148.40 
2111503 | 1571815 | 2021/ 5 | 19 | 148.40 
2111503 | 1571820 | 2021/ 2 | 19 | 138.60 
2111503 | 1571820 | 2021/ 4 | 19 | 179.20 
2111503 | 1571820 | 2021/ 5 | 19 | 195.86 
2111503 | 1573479 | 2021/ 2 | 19 | 130.77 
2111503 | 1573479 | 2021/ 4 | 19 | 130.77 
2111503 | 1573479 | 2021/ 5 | 19 | 130.77 
2111503 | 1573480 | 2021/ 2 | 19 | 119.27 
2111503 | 1573480 | 2021/ 3 | 19 | 105.15 
2111503 | 1573480 | 2021/ 4 | 19 | 99.40 
2111503 | 1573480 | 2021/ 5 | 19 | 99.40 
2111503 | 1573481 | 2021/ 3 | 19 | 92.57 
2111503 | 1573481 | 2021/ 4 | 19 | 92.57 
2111503 | 1573481 | 2021/ 5 | 19 | 92.57 
2111503 | 1573495 | 2021/ 2 | 19 | 141.39 
2111503 | 1573495 | 2021/ 3 | 19 | 141.39 
2111503 | 1573495 | 2021/ 4 | 19 | 141.39 
2111503 | 1573495 | 2021/ 5 | 19 | 223.86 
2111503 | 1573618 | 2021/ 4 | 19 | 154.00 
2111503 | 1573618 | 2021/ 5 | 19 | 140.00 
2111503 | 1573677 | 2021/ 2 | 19 | 121.80 
2111503 | 1573677 | 2021/ 4 | 19 | 126.00 
2111504 | 1570150 | 2021/ 3 | 19 | 278.60 
2111504 | 1570150 | 2021/ 4 | 19 | 280.00 
2111504 | 1570207 | 2021/ 2 | 19 | 272.92 
2111504 | 1570207 | 2021/ 4 | 19 | 272.92 
2111504 | 1570207 | 2021/ 5 | 19 | 272.92 
2111504 | 1570228 | 2021/ 2 | 19 | 132.89 
2111504 | 1570228 | 2021/ 3 | 19 | 154.15 
2111504 | 1570228 | 2021/ 4 | 19 | 154.15 
2111504 | 1570228 | 2021/ 5 | 19 | 154.15 
2111504 | 1570230 | 2021/ 4 | 19 | 116.20 
2111504 | 1570230 | 2021/ 5 | 19 | 123.20 
2111504 | 1571114 | 2021/ 3 | 19 | 112.00 
2111504 | 1571114 | 2021/ 4 | 19 | 112.00 
2111504 | 1571114 | 2021/ 5 | 19 | 112.00 
2111504 | 1571314 | 2021/ 2 | 19 | 279.99 
2111504 | 1571314 | 2021/ 3 | 19 | 279.99 
2111504 | 1571314 | 2021/ 4 | 19 | 279.99 
2111504 | 1571314 | 2021/ 5 | 19 | 307.99 
2111504 | 1571664 | 2021/ 5 | 19 | 119.00 
2111504 | 1571814 | 2021/ 2 | 19 | 74.96 
2111504 | 1571814 | 2021/ 5 | 19 | 84.27 
2111504 | 1571815 | 2021/ 2 | 19 | 124.60 
2111504 | 1571815 | 2021/ 3 | 19 | 144.20 
2111504 | 1571815 | 2021/ 4 | 19 | 144.20 
2111504 | 1571815 | 2021/ 5 | 19 | 148.40 
2111504 | 1571820 | 2021/ 3 | 19 | 117.60 
2111504 | 1571820 | 2021/ 4 | 19 | 117.60 
2111504 | 1571820 | 2021/ 5 | 19 | 117.60 
2111504 | 1573479 | 2021/ 2 | 19 | 63.00 
2111504 | 1573479 | 2021/ 4 | 19 | 53.19 
2111504 | 1573479 | 2021/ 5 | 19 | 68.60 
2111504 | 1573480 | 2021/ 2 | 19 | 74.96 
2111504 | 1573481 | 2021/ 2 | 19 | 120.39 
2111504 | 1573481 | 2021/ 3 | 19 | 124.60 
2111504 | 1573481 | 2021/ 4 | 19 | 124.60 
2111504 | 1573481 | 2021/ 5 | 19 | 124.60 
2111504 | 1573495 | 2021/ 2 | 19 | 301.00 
2111504 | 1573495 | 2021/ 3 | 19 | 301.00 
2111504 | 1573495 | 2021/ 4 | 19 | 301.00 
2111504 | 1573495 | 2021/ 5 | 19 | 301.00 
2111504 | 1573618 | 2021/ 5 | 19 | 336.00 
2111504 | 1573677 | 2021/ 4 | 19 | 112.00 
2111507 | 1570091 | 2021/ 3 | 19 | 35.00 
2111507 | 1570091 | 2021/ 4 | 19 | 49.00 
2111507 | 1570091 | 2021/ 5 | 19 | 49.00 
2111507 | 1570150 | 2021/ 2 | 19 | 91.00 
2111507 | 1570150 | 2021/ 3 | 19 | 91.00 
2111507 | 1570207 | 2021/ 2 | 19 | 81.66 
2111507 | 1570207 | 2021/ 4 | 19 | 68.60 
2111507 | 1570207 | 2021/ 5 | 19 | 81.66 
2111507 | 1570228 | 2021/ 2 | 19 | 64.69 
2111507 | 1570228 | 2021/ 3 | 19 | 64.69 
2111507 | 1570228 | 2021/ 4 | 19 | 64.69 
2111507 | 1570228 | 2021/ 5 | 19 | 64.69 
2111507 | 1570230 | 2021/ 2 | 19 | 42.00 
2111507 | 1570230 | 2021/ 4 | 19 | 49.00 
2111507 | 1570230 | 2021/ 5 | 19 | 49.00 
2111507 | 1570336 | 2021/ 4 | 19 | 49.00 
2111507 | 1571114 | 2021/ 2 | 19 | 42.00 
2111507 | 1571114 | 2021/ 3 | 19 | 56.00 
2111507 | 1571114 | 2021/ 4 | 19 | 56.00 
2111507 | 1571314 | 2021/ 3 | 19 | 83.99 
2111507 | 1571314 | 2021/ 4 | 19 | 83.99 
2111507 | 1571314 | 2021/ 5 | 19 | 83.99 
2111507 | 1571315 | 2021/ 4 | 19 | 42.00 
2111507 | 1571664 | 2021/ 2 | 19 | 49.00 
2111507 | 1571664 | 2021/ 4 | 19 | 56.00 
2111507 | 1571664 | 2021/ 5 | 19 | 63.00 
2111507 | 1571814 | 2021/ 2 | 19 | 60.20 
2111507 | 1571814 | 2021/ 3 | 19 | 57.40 
2111507 | 1571814 | 2021/ 4 | 19 | 57.40 
2111507 | 1571814 | 2021/ 5 | 19 | 60.20 
2111507 | 1571815 | 2021/ 2 | 19 | 49.00 
2111507 | 1571815 | 2021/ 3 | 19 | 40.60 
2111507 | 1571815 | 2021/ 4 | 19 | 42.00 
2111507 | 1571815 | 2021/ 5 | 19 | 44.80 
2111507 | 1571820 | 2021/ 2 | 19 | 35.00 
2111507 | 1571820 | 2021/ 3 | 19 | 39.90 
2111507 | 1571820 | 2021/ 4 | 19 | 39.90 
2111507 | 1571820 | 2021/ 5 | 19 | 39.90 
2111507 | 1573479 | 2021/ 2 | 19 | 60.19 
2111507 | 1573479 | 2021/ 3 | 19 | 57.39 
2111507 | 1573479 | 2021/ 4 | 19 | 57.39 
2111507 | 1573479 | 2021/ 5 | 19 | 57.39 
2111507 | 1573480 | 2021/ 2 | 19 | 60.20 
2111507 | 1573480 | 2021/ 3 | 19 | 57.40 
2111507 | 1573480 | 2021/ 4 | 19 | 57.40 
2111507 | 1573481 | 2021/ 2 | 19 | 60.19 
2111507 | 1573481 | 2021/ 3 | 19 | 56.92 
2111507 | 1573481 | 2021/ 4 | 19 | 57.39 
2111507 | 1573481 | 2021/ 5 | 19 | 57.39 
2111507 | 1573495 | 2021/ 2 | 19 | 55.86 
2111507 | 1573495 | 2021/ 3 | 19 | 55.86 
2111507 | 1573495 | 2021/ 4 | 19 | 49.00 
2111507 | 1573495 | 2021/ 5 | 19 | 49.00 
2111507 | 1573618 | 2021/ 4 | 19 | 49.00 
2111507 | 1573618 | 2021/ 5 | 19 | 49.00 
2112101 | 1570091 | 2021/ 3 | 19 | 84.00 
2112101 | 1570091 | 2021/ 4 | 19 | 91.00 
2112101 | 1570091 | 2021/ 5 | 19 | 91.00 
2112101 | 1570150 | 2021/ 2 | 19 | 98.00 
2112101 | 1570150 | 2021/ 3 | 19 | 105.00 
2112101 | 1570150 | 2021/ 4 | 19 | 98.00 
2112101 | 1570207 | 2021/ 2 | 19 | 77.57 
2112101 | 1570207 | 2021/ 4 | 19 | 74.38 
2112101 | 1570207 | 2021/ 5 | 19 | 79.13 
2112101 | 1570228 | 2021/ 2 | 19 | 65.79 
2112101 | 1570228 | 2021/ 3 | 19 | 74.10 
2112101 | 1570228 | 2021/ 4 | 19 | 63.00 
2112101 | 1570228 | 2021/ 5 | 19 | 80.89 
2112101 | 1570230 | 2021/ 4 | 19 | 84.00 
2112101 | 1570230 | 2021/ 5 | 19 | 123.20 
2112101 | 1570336 | 2021/ 3 | 19 | 70.00 
2112101 | 1570336 | 2021/ 4 | 19 | 84.00 
2112101 | 1570336 | 2021/ 5 | 19 | 84.00 
2112101 | 1571114 | 2021/ 2 | 19 | 84.00 
2112101 | 1571114 | 2021/ 3 | 19 | 84.00 
2112101 | 1571114 | 2021/ 4 | 19 | 84.00 
2112101 | 1571114 | 2021/ 5 | 19 | 84.00 
2112101 | 1571314 | 2021/ 2 | 19 | 97.99 
2112101 | 1571314 | 2021/ 3 | 19 | 97.99 
2112101 | 1571314 | 2021/ 4 | 19 | 97.99 
2112101 | 1571314 | 2021/ 5 | 19 | 97.99 
2112101 | 1571315 | 2021/ 4 | 19 | 72.80 
2112101 | 1571664 | 2021/ 2 | 19 | 70.00 
2112101 | 1571664 | 2021/ 4 | 19 | 70.00 
2112101 | 1571664 | 2021/ 5 | 19 | 70.00 
2112101 | 1571814 | 2021/ 3 | 19 | 59.78 
2112101 | 1571814 | 2021/ 4 | 19 | 65.17 
2112101 | 1571814 | 2021/ 5 | 19 | 62.86 
2112101 | 1571815 | 2021/ 3 | 19 | 77.00 
2112101 | 1571815 | 2021/ 4 | 19 | 78.40 
2112101 | 1571815 | 2021/ 5 | 19 | 115.50 
2112101 | 1571820 | 2021/ 2 | 19 | 68.60 
2112101 | 1571820 | 2021/ 4 | 19 | 68.46 
2112101 | 1573479 | 2021/ 2 | 19 | 44.80 
2112101 | 1573480 | 2021/ 3 | 19 | 59.78 
2112101 | 1573480 | 2021/ 4 | 19 | 65.17 
2112101 | 1573480 | 2021/ 5 | 19 | 62.86 
2112101 | 1573481 | 2021/ 2 | 19 | 44.80 
2112101 | 1573481 | 2021/ 4 | 19 | 65.17 
2112101 | 1573481 | 2021/ 5 | 19 | 65.17 
2112101 | 1573495 | 2021/ 2 | 19 | 91.00 
2112101 | 1573495 | 2021/ 3 | 19 | 91.00 
2112101 | 1573495 | 2021/ 4 | 19 | 83.86 
2112101 | 1573495 | 2021/ 5 | 19 | 91.00 
2112101 | 1573618 | 2021/ 4 | 19 | 70.00 
2112101 | 1573618 | 2021/ 5 | 19 | 70.00 
2112101 | 1573677 | 2021/ 2 | 19 | 105.00 
2112101 | 1573677 | 2021/ 4 | 19 | 84.00 
2112102 | 1570091 | 2021/ 3 | 19 | 98.00 
2112102 | 1570091 | 2021/ 4 | 19 | 112.00 
2112102 | 1570150 | 2021/ 2 | 19 | 105.00 
2112102 | 1570150 | 2021/ 3 | 19 | 107.80 
